Channel Name,Subscribers,Channel ID,Country,Keyword,Channel URL,Handle URL
Financial Freedom Fighters Business,29,UC8rElTYXTPMEuseNO30m7cA,AT,business,https://www.youtube.com/channel/UC8rElTYXTPMEuseNO30m7cA,https://www.youtube.com/@freedom-e-commerce
Big Boys Business Alibaba,0,UCg5l_o6FYNwSCsBBHb5v0YQ,AT,business,https://www.youtube.com/channel/UCg5l_o6FYNwSCsBBHb5v0YQ,https://www.youtube.com/channel/UCg5l_o6FYNwSCsBBHb5v0YQ
BUSINESS HOLISTIC Alliance,65,UCtAJ3UyxDK_mZrhoIkssk5A,AT,business,https://www.youtube.com/channel/UCtAJ3UyxDK_mZrhoIkssk5A,https://www.youtube.com/@business.holistic
Red Riding Rocketeers I Business Rocketeers,4,UC8PYC6_2Y8G21HtEdL1zyDA,AT,business,https://www.youtube.com/channel/UC8PYC6_2Y8G21HtEdL1zyDA,https://www.youtube.com/@redridingrocketeersibusine2576
"Trash Business, Thaik & Nerexx - Topic",2,UCx4bv2f3mxi65hkhtUP85MA,AT,business,https://www.youtube.com/channel/UCx4bv2f3mxi65hkhtUP85MA,https://www.youtube.com/channel/UCx4bv2f3mxi65hkhtUP85MA
Transform: Business & IT,403,UCQ7W1dpssY2SjioEU9uC9Yg,AT,business,https://www.youtube.com/channel/UCQ7W1dpssY2SjioEU9uC9Yg,https://www.youtube.com/@transformbusinessandit
Emasos Business Stories,6,UCRf8qGDuIDbiQgW-yGRL76A,AT,business,https://www.youtube.com/channel/UCRf8qGDuIDbiQgW-yGRL76A,https://www.youtube.com/@emasosbusinessstories4634
Between Barbells & Business,22,UC88b2CHz_A5jCgScxEBL7PQ,AT,business,https://www.youtube.com/channel/UC88b2CHz_A5jCgScxEBL7PQ,https://www.youtube.com/@betweenbarbellsbusiness
Wonky Business - Topic,1,UCH1o_4MA0u7GHKJdd0onhPQ,AT,business,https://www.youtube.com/channel/UCH1o_4MA0u7GHKJdd0onhPQ,https://www.youtube.com/channel/UCH1o_4MA0u7GHKJdd0onhPQ
Creamy Business - Topic,2,UC3ULnWLwFe5tBBpJZjZgw-A,AT,business,https://www.youtube.com/channel/UC3ULnWLwFe5tBBpJZjZgw-A,https://www.youtube.com/channel/UC3ULnWLwFe5tBBpJZjZgw-A
Business Bae - Topic,2,UCcap4zg0jg9iOX8Rs-Y4eHg,AT,business,https://www.youtube.com/channel/UCcap4zg0jg9iOX8Rs-Y4eHg,https://www.youtube.com/channel/UCcap4zg0jg9iOX8Rs-Y4eHg
Business College Helsinki,560,UCI4tc_1kH02scnyMjqIOexA,FI,business,https://www.youtube.com/channel/UCI4tc_1kH02scnyMjqIOexA,https://www.youtube.com/@hbusinesscollege
Business Tampere,615,UCBsGHymsprEVH5lpnqAYCxQ,FI,business,https://www.youtube.com/channel/UCBsGHymsprEVH5lpnqAYCxQ,https://www.youtube.com/@businesstampere
RealGame Business Simulation Games,14,UCdFJnZuFTAEFR9cku1a_1MQ,FI,business,https://www.youtube.com/channel/UCdFJnZuFTAEFR9cku1a_1MQ,https://www.youtube.com/@realgamebusinesssimulations
Project Business,786,UCWXZegKuVxTTH9Sgjy2yuSQ,FI,business,https://www.youtube.com/channel/UCWXZegKuVxTTH9Sgjy2yuSQ,https://www.youtube.com/@projectbusiness8872
Business Festival,54,UCSMPxz_XAxls0ZtEylmvy9g,FI,business,https://www.youtube.com/channel/UCSMPxz_XAxls0ZtEylmvy9g,https://www.youtube.com/@businessfestivalkiertue
Business Evolution,395,UCvBUlRVHyToX-tKyWYE5wdQ,FI,business,https://www.youtube.com/channel/UCvBUlRVHyToX-tKyWYE5wdQ,https://www.youtube.com/@businessevolution3135
GOD LED BUSINESS,103,UCw28rzRQIE81uFO-ed0-mDw,FI,business,https://www.youtube.com/channel/UCw28rzRQIE81uFO-ed0-mDw,https://www.youtube.com/@godledbusiness
"Career, Business and Your Life!",203,UCS1yrUNrP5PB-tam4HOhH6g,FI,business,https://www.youtube.com/channel/UCS1yrUNrP5PB-tam4HOhH6g,https://www.youtube.com/@coachmichaellin
Plant Powered Business,20,UCBOUQvHNQoiJWkzw69PZ0Vg,FI,business,https://www.youtube.com/channel/UCBOUQvHNQoiJWkzw69PZ0Vg,https://www.youtube.com/@plantpoweredbusiness
Business Ballers Club,95,UC_DmV0LsoRYxM8W9IcFbQVA,FI,business,https://www.youtube.com/channel/UC_DmV0LsoRYxM8W9IcFbQVA,https://www.youtube.com/@businessballersclub
Business Joensuu,122,UCfZj6ltFNJnwcw0s5XtXyXA,FI,business,https://www.youtube.com/channel/UCfZj6ltFNJnwcw0s5XtXyXA,https://www.youtube.com/@businessjoensuu
Finnish Business Angels Network - FiBAN,124,UCQ4U0h6zm9WzPUcestCpGdQ,FI,business,https://www.youtube.com/channel/UCQ4U0h6zm9WzPUcestCpGdQ,https://www.youtube.com/@fibanorg
Business+life+winner,5,UCuz1K5UeK3BTT5zDmcW-qrg,FI,business,https://www.youtube.com/channel/UCuz1K5UeK3BTT5zDmcW-qrg,https://www.youtube.com/@nicholasryan-wv2xt
DataProduct Business,452,UCCN5xCQZwmMrwtUNLnaqT_g,FI,business,https://www.youtube.com/channel/UCCN5xCQZwmMrwtUNLnaqT_g,https://www.youtube.com/@dataproductbusiness2851
North European Business Academy,18,UCPhd1NOft914A0ZTHGG_h5g,FI,business,https://www.youtube.com/channel/UCPhd1NOft914A0ZTHGG_h5g,https://www.youtube.com/@northeuropeanbusinessacade8139
Monkey Business,20,UCHtFnr6fznhg62fE7MhfpOw,FI,business,https://www.youtube.com/channel/UCHtFnr6fznhg62fE7MhfpOw,https://www.youtube.com/@monkeybusinessrock
Hibaaq Business,595,UCb4HVl-Sy0-Cd9f7HUiTsXw,FI,business,https://www.youtube.com/channel/UCb4HVl-Sy0-Cd9f7HUiTsXw,https://www.youtube.com/@hibaaqbusiness-u8x
3B Business Coaching,2,UCbypmFDqTh86vLOVsmmKOdA,FI,business,https://www.youtube.com/channel/UCbypmFDqTh86vLOVsmmKOdA,https://www.youtube.com/@3bbusinesscoach
Business Kangasala,11,UCk6xxY88aOLq3DmGKr_-d8g,FI,business,https://www.youtube.com/channel/UCk6xxY88aOLq3DmGKr_-d8g,https://www.youtube.com/@businesskangasala
Business to Business,7,UCZYEPI3FRdZhv1y40YOHG4w,FI,business,https://www.youtube.com/channel/UCZYEPI3FRdZhv1y40YOHG4w,https://www.youtube.com/@business-to-business
SHIFT Business Festival,51,UCKlfuq8DSENluGzt5nFdEkw,FI,business,https://www.youtube.com/channel/UCKlfuq8DSENluGzt5nFdEkw,https://www.youtube.com/@shiftbusinessfestival7970
What the Business,25,UClvyTxB91AtbcP9txZCodmQ,FI,business,https://www.youtube.com/channel/UClvyTxB91AtbcP9txZCodmQ,https://www.youtube.com/@whatthebusiness
Channel Business Podcast,29,UCdFQHSYISofgrnLY4vvGQBw,FI,business,https://www.youtube.com/channel/UCdFQHSYISofgrnLY4vvGQBw,https://www.youtube.com/@channelbusinesspodcast
primepath Business solution,12,UC_jMJXIKeDrN37r9mdx7KoQ,FI,business,https://www.youtube.com/channel/UC_jMJXIKeDrN37r9mdx7KoQ,https://www.youtube.com/@primepathbusiness
